id,college_id,program_name,duration,college_name
1443,304,Bachelor of Arts in Major English,4 Years,Ratna Rajya Laxmi Campus
1444,304,Bachelor of Arts in Major English,,Ratna Rajya Laxmi Campus
1445,304,Master of Arts in Nepali,2 Years,Ratna Rajya Laxmi Campus
1446,304,Master of Arts in Nepali,2 Years,Ratna Rajya Laxmi Campus
1447,304,Master of Arts in Nepali,,Ratna Rajya Laxmi Campus
1448,305,MBA (Global Business),2 Years,SAIM College
1449,305,MBA (Global Business),2 Years,SAIM College
1450,305,MBA (Global Business),2 Years,SAIM College
1451,305,MBA (Global Business),,SAIM College
1984,371,Master of Business Studies,,Kathmandu College of Central State
1452,305,Bachelor of Computer System Information Technology,4 Years,SAIM College
1453,305,Bachelor of Computer System Information Technology,4 Years,SAIM College
1454,305,Bachelor of Computer System Information Technology,,SAIM College
1455,305,Bachelor of Business Administration,4 Years,SAIM College
1456,305,Bachelor of Business Administration,4 Years,SAIM College
1457,305,Bachelor of Business Administration,,SAIM College
1458,310,Bachelor of Health Care Management,4 Years,Central College of Business Management
1459,310,Bachelor of Health Care Management,4 Years,Central College of Business Management
1460,310,Bachelor of Health Care Management,4 Years,Central College of Business Management
1461,310,Bachelor of Health Care Management,,Central College of Business Management
1462,310,Bachelor of Hotel Management,4 Years,Central College of Business Management
1463,310,Bachelor of Hotel Management,4 Years,Central College of Business Management
1464,310,Bachelor of Hotel Management,,Central College of Business Management
1465,310,Bachelor of Business Administration,4 Years,Central College of Business Management
1466,310,Bachelor of Business Administration,4 Years,Central College of Business Management
1467,310,Bachelor of Business Administration,,Central College of Business Management
1468,310,Master of Healthcare Management,2 Years,Central College of Business Management
1469,310,Master of Healthcare Management,2 Years,Central College of Business Management
1470,310,Master of Healthcare Management,,Central College of Business Management
1471,312,Bachelor of Computer Application,4 Years,GP Koirala Memorial College
1472,312,Bachelor of Computer Application,4 Years,GP Koirala Memorial College
1473,312,Bachelor of Computer Application,4 Years,GP Koirala Memorial College
1474,312,Bachelor of Computer Application,,GP Koirala Memorial College
1475,312,Bachelor of Arts in Social Work,4 Years,GP Koirala Memorial College
1476,312,Bachelor of Arts in Social Work,4 Years,GP Koirala Memorial College
1477,312,Bachelor of Arts in Social Work,,GP Koirala Memorial College
1478,312,Master of Business Studies,2 Years,GP Koirala Memorial College
1479,312,Master of Business Studies,2 Years,GP Koirala Memorial College
1480,312,Master of Business Studies,,GP Koirala Memorial College
1481,312,Bachelor of Education,4 Years,GP Koirala Memorial College
1482,312,Bachelor of Education,4 Years,GP Koirala Memorial College
1483,312,Bachelor of Education,,GP Koirala Memorial College
1484,312,Bachelor of Business Studies,4 Years,GP Koirala Memorial College
1485,312,Bachelor of Business Studies,4 Years,GP Koirala Memorial College
1486,312,Bachelor of Business Studies,,GP Koirala Memorial College
1487,312,Bachelor of Arts,4 Years,GP Koirala Memorial College
1488,312,Bachelor of Arts,4 Years,GP Koirala Memorial College
1489,312,Bachelor of Arts,,GP Koirala Memorial College
1490,313,Bachelor of Information Technology,4 Years,Texas College of Management and IT
1491,313,Bachelor of Information Technology,4 Years,Texas College of Management and IT
1492,313,Bachelor of Information Technology,4 Years,Texas College of Management and IT
1493,313,Bachelor of Information Technology,,Texas College of Management and IT
1494,313,Bachelor of Computer Science (Hons) Network Technology & Cyber Security,4 Years,Texas College of Management and IT
1495,313,Bachelor of Computer Science (Hons) Network Technology & Cyber Security,4 Years,Texas College of Management and IT
1496,313,Bachelor of Computer Science (Hons) Network Technology & Cyber Security,,Texas College of Management and IT
1497,313,Bachelor (Hons) of Business Administration,4 Years,Texas College of Management and IT
1498,313,Bachelor (Hons) of Business Administration,4 Years,Texas College of Management and IT
1499,313,Bachelor (Hons) of Business Administration,,Texas College of Management and IT
1500,313,BSc (Hons) in Hospitality Management,4 Years,Texas College of Management and IT
1501,313,BSc (Hons) in Hospitality Management,4 Years,Texas College of Management and IT
1502,313,BSc (Hons) in Hospitality Management,,Texas College of Management and IT
1503,313,Master of Computer Science,2 Years,Texas College of Management and IT
1504,313,Master of Computer Science,2 Years,Texas College of Management and IT
1505,313,Master of Computer Science,,Texas College of Management and IT
1506,313,Master of Business Administration,2 Years,Texas College of Management and IT
1507,313,Master of Business Administration,2 Years,Texas College of Management and IT
1508,313,Master of Business Administration,,Texas College of Management and IT
1509,313,MBA in Hospitality Management,2 Years,Texas College of Management and IT
1510,313,MBA in Hospitality Management,2 Years,Texas College of Management and IT
1511,313,MBA in Hospitality Management,,Texas College of Management and IT
1512,319,Bachelor of Arts in Gender Studies,4 Years,K and K International College
1513,319,Bachelor of Arts in Gender Studies,4 Years,K and K International College
1514,319,Bachelor of Arts in Gender Studies,4 Years,K and K International College
1515,319,Bachelor of Arts in Gender Studies,,K and K International College
1516,319,Master of Arts in Psychology,2 Years,K and K International College
1517,319,Master of Arts in Psychology,2 Years,K and K International College
1518,319,Master of Arts in Psychology,,K and K International College
1519,319,Master of Business Studies,2 Years,K and K International College
1520,319,Master of Business Studies,2 Years,K and K International College
1521,319,Master of Business Studies,,K and K International College
1522,319,Bachelor of Arts in Rural Development,4 Years,K and K International College
1523,319,Bachelor of Arts in Rural Development,4 Years,K and K International College
1524,319,Bachelor of Arts in Rural Development,,K and K International College
1525,319,Bachelor of Arts in Rural Development,4 Years,K and K International College
1526,319,Bachelor of Arts in Rural Development,4 Years,K and K International College
1527,319,Bachelor of Arts in Rural Development,,K and K International College
1528,319,Bachelor of Arts in Psychology,4 Years,K and K International College
1529,319,Bachelor of Arts in Psychology,4 Years,K and K International College
1530,319,Bachelor of Arts in Psychology,,K and K International College
1531,319,Bachelor of Computer Application,4 Years,K and K International College
1532,319,Bachelor of Computer Application,4 Years,K and K International College
1533,319,Bachelor of Computer Application,,K and K International College
1534,319,Bachelor of Arts in Social Work,4 Years,K and K International College
1535,319,Bachelor of Arts in Social Work,4 Years,K and K International College
1536,319,Bachelor of Arts in Social Work,,K and K International College
1537,319,Bachelor of Business Studies,4 Years,K and K International College
1538,319,Bachelor of Business Studies,4 Years,K and K International College
1539,319,Bachelor of Business Studies,,K and K International College
1540,319,Bachelor of Business Administration,4 Years,K and K International College
1541,319,Bachelor of Business Administration,4 Years,K and K International College
1542,319,Bachelor of Business Administration,,K and K International College
1543,322,MBA - Evening Shift,2 Years,Atharva Business College
1544,322,MBA - Evening Shift,2 Years,Atharva Business College
1545,322,MBA - Evening Shift,2 Years,Atharva Business College
1546,322,MBA - Evening Shift,,Atharva Business College
1547,322,Master of Healthcare Management,2 Years,Atharva Business College
1548,322,Master of Healthcare Management,2 Years,Atharva Business College
1549,322,Master of Healthcare Management,,Atharva Business College
1550,322,Bachelor of Health Care Management,4 Years,Atharva Business College
1551,322,Bachelor of Health Care Management,4 Years,Atharva Business College
1552,322,Bachelor of Health Care Management,,Atharva Business College
1553,322,Bachelor of Hotel Management,4 Years,Atharva Business College
1554,322,Bachelor of Hotel Management,4 Years,Atharva Business College
1555,322,Bachelor of Hotel Management,,Atharva Business College
1556,322,Bachelor of Business Administration,4 Years,Atharva Business College
1557,322,Bachelor of Business Administration,4 Years,Atharva Business College
1558,322,Bachelor of Business Administration,,Atharva Business College
1559,323,Bachelor of Arts in Social Work,4 Years,Orchid International College
1560,323,Bachelor of Arts in Social Work,4 Years,Orchid International College
1561,323,Bachelor of Arts in Social Work,4 Years,Orchid International College
1562,323,Bachelor of Arts in Social Work,,Orchid International College
1563,323,Bachelor of Business Studies,4 Years,Orchid International College
1564,323,Bachelor of Business Studies,4 Years,Orchid International College
1565,323,Bachelor of Business Studies,,Orchid International College
1566,323,Bachelor of Computer Application,4 Years,Orchid International College
1567,323,Bachelor of Computer Application,4 Years,Orchid International College
1568,323,Bachelor of Computer Application,,Orchid International College
1569,323,Bachelor of Business Management,4 Years,Orchid International College
1570,323,Bachelor of Business Management,4 Years,Orchid International College
1571,323,Bachelor of Business Management,,Orchid International College
1572,323,BSc Computer Science and Information Technology,4 Years,Orchid International College
1573,323,BSc Computer Science and Information Technology,4 Years,Orchid International College
1574,323,BSc Computer Science and Information Technology,,Orchid International College
1575,323,Bachelor of Information Technology Management,4 Years,Orchid International College
1576,323,Bachelor of Information Technology Management,4 Years,Orchid International College
1577,323,Bachelor of Information Technology Management,,Orchid International College
1578,323,Bachelor of Business Administration,4 Years,Orchid International College
1579,323,Bachelor of Business Administration,4 Years,Orchid International College
1580,323,Bachelor of Business Administration,,Orchid International College
1581,324,Bachelor of Business Administration,4 Years,Nepal Commerce Campus
1582,324,Bachelor of Business Administration,4 Years,Nepal Commerce Campus
1583,324,Bachelor of Business Administration,4 Years,Nepal Commerce Campus
1584,324,Bachelor of Business Administration,,Nepal Commerce Campus
1585,324,BBA Finance,4 Years,Nepal Commerce Campus
1586,324,BBA Finance,4 Years,Nepal Commerce Campus
1587,324,BBA Finance,,Nepal Commerce Campus
1588,324,Bachelor of Business Management,4 Years,Nepal Commerce Campus
1589,324,Bachelor of Business Management,4 Years,Nepal Commerce Campus
1590,324,Bachelor of Business Management,,Nepal Commerce Campus
1591,324,Bachelor of Information Technology Management,4 Years,Nepal Commerce Campus
1592,324,Bachelor of Information Technology Management,4 Years,Nepal Commerce Campus
1593,324,Bachelor of Information Technology Management,,Nepal Commerce Campus
1594,324,Bachelor of Business Studies,4 Years,Nepal Commerce Campus
1595,324,Bachelor of Business Studies,4 Years,Nepal Commerce Campus
1596,324,Bachelor of Business Studies,,Nepal Commerce Campus
1597,324,Master of Business Management,2 Years,Nepal Commerce Campus
1598,324,Master of Business Management,2 Years,Nepal Commerce Campus
1599,324,Master of Business Management,,Nepal Commerce Campus
1600,324,Master of Business Studies,2 Years,Nepal Commerce Campus
1601,324,Master of Business Studies,2 Years,Nepal Commerce Campus
1602,324,Master of Business Studies,,Nepal Commerce Campus
1603,325,Bachelor of Computer Application,4 Years,Kathmandu Business Campus
1604,325,Bachelor of Computer Application,4 Years,Kathmandu Business Campus
1605,325,Bachelor of Computer Application,4 Years,Kathmandu Business Campus
1606,325,Bachelor of Computer Application,,Kathmandu Business Campus
1607,325,Bachelor of Business Studies,4 Years,Kathmandu Business Campus
1608,325,Bachelor of Business Studies,4 Years,Kathmandu Business Campus
1609,325,Bachelor of Business Studies,,Kathmandu Business Campus
1610,326,BSc (Hons) Ethical Hacking and Cybersecurity,1299200.00,Softwarica College of IT and E-commerce
1611,326,BSc (Hons) Ethical Hacking and Cybersecurity,1299200.00,Softwarica College of IT and E-commerce
1612,326,BSc (Hons) Ethical Hacking and Cybersecurity,1299200.00,Softwarica College of IT and E-commerce
1613,326,BSc (Hons) Ethical Hacking and Cybersecurity,,Softwarica College of IT and E-commerce
1614,326,BSc (Hons) Computer Science with AI,1323200.00,Softwarica College of IT and E-commerce
1615,326,BSc (Hons) Computer Science with AI,1323200.00,Softwarica College of IT and E-commerce
1616,326,BSc (Hons) Computer Science with AI,,Softwarica College of IT and E-commerce
1617,326,BSc (Hons) Computing,1299200.00,Softwarica College of IT and E-commerce
1618,326,BSc (Hons) Computing,1299200.00,Softwarica College of IT and E-commerce
1619,326,BSc (Hons) Computing,,Softwarica College of IT and E-commerce
1620,326,MSc Data Science and Computational Intelligence,615900.00,Softwarica College of IT and E-commerce
1621,326,MSc Data Science and Computational Intelligence,615900.00,Softwarica College of IT and E-commerce
1622,326,MSc Data Science and Computational Intelligence,,Softwarica College of IT and E-commerce
1623,328,Bachelor of Computer Application,4 Years,Citizen College
1624,328,Bachelor of Computer Application,4 Years,Citizen College
1625,328,Bachelor of Computer Application,4 Years,Citizen College
1626,328,Bachelor of Computer Application,,Citizen College
1627,328,BBA Travel and Tourism,4 Years,Citizen College
1628,328,BBA Travel and Tourism,4 Years,Citizen College
1629,328,BBA Travel and Tourism,,Citizen College
1630,328,Bachelor of Business Administration,4 Years,Citizen College
1631,328,Bachelor of Business Administration,4 Years,Citizen College
1632,328,Bachelor of Business Administration,,Citizen College
1633,328,Master of Healthcare Management,2 Years,Citizen College
1634,328,Master of Healthcare Management,2 Years,Citizen College
1635,328,Master of Healthcare Management,,Citizen College
1636,329,Master of Business Studies,2 Years,Modern Nepal College
1637,329,Master of Business Studies,2 Years,Modern Nepal College
1638,329,Master of Business Studies,2 Years,Modern Nepal College
1639,329,Master of Business Studies,,Modern Nepal College
1640,329,Bachelor of Business Studies,4 Years,Modern Nepal College
1641,329,Bachelor of Business Studies,4 Years,Modern Nepal College
1642,329,Bachelor of Business Studies,,Modern Nepal College
1643,329,Bachelor of Business Administration,4 Years,Modern Nepal College
1644,329,Bachelor of Business Administration,4 Years,Modern Nepal College
1645,329,Bachelor of Business Administration,,Modern Nepal College
1646,330,Ten Plus Two Humanities,2 Years,Richmond International College
1647,330,Ten Plus Two Humanities,2 Years,Richmond International College
1648,330,Ten Plus Two Humanities,2 Years,Richmond International College
1649,330,Ten Plus Two Humanities,,Richmond International College
1650,330,Ten Plus Two Science,2 Years,Richmond International College
1651,330,Ten Plus Two Science,2 Years,Richmond International College
1652,330,Ten Plus Two Science,,Richmond International College
1653,330,Ten Plus Two Management,2 Years,Richmond International College
1654,330,Ten Plus Two Management,2 Years,Richmond International College
1655,330,Ten Plus Two Management,,Richmond International College
1656,330,Ten Plus Two Law,2 Years,Richmond International College
1657,330,Ten Plus Two Law,2 Years,Richmond International College
1658,330,Ten Plus Two Law,,Richmond International College
1659,330,Bachelor of Arts,4 Years,Richmond International College
1660,330,Bachelor of Arts,4 Years,Richmond International College
1661,330,Bachelor of Arts,,Richmond International College
1662,330,Bachelor of Business Studies,4 Years,Richmond International College
1663,330,Bachelor of Business Studies,4 Years,Richmond International College
1664,330,Bachelor of Business Studies,,Richmond International College
1665,332,BSc (Hons) Cyber Security and Digital Forensics,3 Years,ISMT College
1666,332,BSc (Hons) Cyber Security and Digital Forensics,3 Years,ISMT College
1667,332,BSc (Hons) Cyber Security and Digital Forensics,3 Years,ISMT College
1668,332,BSc (Hons) Cyber Security and Digital Forensics,,ISMT College
1669,332,BSc (Hons) International Tourism and Hospitality Management,3 Years,ISMT College
1670,332,BSc (Hons) International Tourism and Hospitality Management,3 Years,ISMT College
1671,332,BSc (Hons) International Tourism and Hospitality Management,,ISMT College
1672,332,BA (Hons) Business and Management,3 Years,ISMT College
1673,332,BA (Hons) Business and Management,3 Years,ISMT College
1674,332,BA (Hons) Business and Management,,ISMT College
1675,332,BSc (Hons) Computer Systems Engineering,3 Years,ISMT College
1676,332,BSc (Hons) Computer Systems Engineering,3 Years,ISMT College
1677,332,BSc (Hons) Computer Systems Engineering,,ISMT College
1678,333,Bachelor of Business Studies,4 Years,Shanker Dev Campus
1679,333,Bachelor of Business Studies,4 Years,Shanker Dev Campus
1680,333,Bachelor of Business Studies,4 Years,Shanker Dev Campus
1681,333,Bachelor of Business Studies,,Shanker Dev Campus
1682,333,Bachelor of Business Management,4 Years,Shanker Dev Campus
1683,333,Bachelor of Business Management,4 Years,Shanker Dev Campus
1684,333,Bachelor of Business Management,,Shanker Dev Campus
1685,333,Bachelor of Information Technology Management,4 Years,Shanker Dev Campus
1686,333,Bachelor of Information Technology Management,4 Years,Shanker Dev Campus
1687,333,Bachelor of Information Technology Management,,Shanker Dev Campus
1688,333,Bachelor of Business Administration,4 Years,Shanker Dev Campus
1689,333,Bachelor of Business Administration,4 Years,Shanker Dev Campus
1690,333,Bachelor of Business Administration,,Shanker Dev Campus
1691,333,BBA Finance,4 Years,Shanker Dev Campus
1692,333,BBA Finance,4 Years,Shanker Dev Campus
1693,333,BBA Finance,,Shanker Dev Campus
1694,333,Master of Business Studies,2 Years,Shanker Dev Campus
1695,333,Master of Business Studies,2 Years,Shanker Dev Campus
1696,333,Master of Business Studies,,Shanker Dev Campus
1697,333,Master of Business Management,2 Years,Shanker Dev Campus
1698,333,Master of Business Management,2 Years,Shanker Dev Campus
1699,333,Master of Business Management,,Shanker Dev Campus
1700,333,MBA Finance,2 Years,Shanker Dev Campus
1701,333,MBA Finance,2 Years,Shanker Dev Campus
1702,333,MBA Finance,,Shanker Dev Campus
1703,342,BSc (Hons) Computer Science,1149000.00,The London College
1704,342,BSc (Hons) Computer Science,1149000.00,The London College
1705,342,BSc (Hons) Computer Science,1149000.00,The London College
1706,342,BSc (Hons) Computer Science,,The London College
1707,343,Bachelor of Health Care Management,4 Years,Imperial Business College
1708,343,Bachelor of Health Care Management,4 Years,Imperial Business College
1709,343,Bachelor of Health Care Management,4 Years,Imperial Business College
1710,343,Bachelor of Health Care Management,,Imperial Business College
1711,343,Bachelor of Business Administration,4 Years,Imperial Business College
1712,343,Bachelor of Business Administration,4 Years,Imperial Business College
1713,343,Bachelor of Business Administration,,Imperial Business College
1714,343,Master of Healthcare Management,2 Years,Imperial Business College
1715,343,Master of Healthcare Management,2 Years,Imperial Business College
1716,343,Master of Healthcare Management,,Imperial Business College
1717,344,BSc (Hons) Computer and Data Science,1165000.00,Sunway College
1718,344,BSc (Hons) Computer and Data Science,1165000.00,Sunway College
1719,344,BSc (Hons) Computer and Data Science,1165000.00,Sunway College
1720,344,BSc (Hons) Computer and Data Science,,Sunway College
1721,345,MBA Finance,2 Years,Atlantic International College
1722,345,MBA Finance,2 Years,Atlantic International College
1723,345,MBA Finance,2 Years,Atlantic International College
1724,345,MBA Finance,,Atlantic International College
1725,345,Master of Business Administration,2 Years,Atlantic International College
1726,345,Master of Business Administration,2 Years,Atlantic International College
1727,345,Master of Business Administration,,Atlantic International College
1728,345,BBA  Finance,4 Years,Atlantic International College
1729,345,BBA  Finance,4 Years,Atlantic International College
1730,345,BBA  Finance,,Atlantic International College
1731,345,Bachelor of Business Administration,4 Years,Atlantic International College
1732,345,Bachelor of Business Administration,4 Years,Atlantic International College
1733,345,Bachelor of Business Administration,,Atlantic International College
1734,346,Bachelor of Computer System Information Technology,4 Years,Liberty College
1735,346,Bachelor of Computer System Information Technology,4 Years,Liberty College
1736,346,Bachelor of Computer System Information Technology,4 Years,Liberty College
1737,346,Bachelor of Computer System Information Technology,,Liberty College
1738,346,Bachelor of Hotel Management,4 Years,Liberty College
1739,346,Bachelor of Hotel Management,4 Years,Liberty College
1740,346,Bachelor of Hotel Management,,Liberty College
1741,346,BBA  Finance,4 Years,Liberty College
1742,346,BBA  Finance,4 Years,Liberty College
1743,346,BBA  Finance,,Liberty College
1744,346,Bachelor of Business Administration,4 Years,Liberty College
1745,346,Bachelor of Business Administration,4 Years,Liberty College
1746,346,Bachelor of Business Administration,,Liberty College
1747,347,Master of Business Administration,2 Years,Model Institute of Technology
1748,347,Master of Business Administration,2 Years,Model Institute of Technology
1749,347,Master of Business Administration,2 Years,Model Institute of Technology
1750,347,Master of Business Administration,,Model Institute of Technology
1751,347,Bachelors of Information Technology,4 Years,Model Institute of Technology
1752,347,Bachelors of Information Technology,4 Years,Model Institute of Technology
1753,347,Bachelors of Information Technology,,Model Institute of Technology
1754,347,Bachelor of Business Administration,4 Years,Model Institute of Technology
1755,347,Bachelor of Business Administration,4 Years,Model Institute of Technology
1756,347,Bachelor of Business Administration,,Model Institute of Technology
1757,348,MBA - Evening Shift,2 Years,Ace Institute of Management
1758,348,MBA - Evening Shift,2 Years,Ace Institute of Management
1759,348,MBA - Evening Shift,2 Years,Ace Institute of Management
1760,348,MBA - Evening Shift,,Ace Institute of Management
1761,348,Executive MBA,1.5 Years,Ace Institute of Management
1762,348,Executive MBA,1.5 Years,Ace Institute of Management
1763,348,Executive MBA,,Ace Institute of Management
1764,348,Master of Business Administration,2 Years,Ace Institute of Management
1765,348,Master of Business Administration,2 Years,Ace Institute of Management
1766,348,Master of Business Administration,,Ace Institute of Management
1767,348,BBA  Finance,4 Years,Ace Institute of Management
1768,348,BBA  Finance,4 Years,Ace Institute of Management
1769,348,BBA  Finance,,Ace Institute of Management
1770,348,Bachelor of Computer System Information Technology,4 Years,Ace Institute of Management
1771,348,Bachelor of Computer System Information Technology,4 Years,Ace Institute of Management
1772,348,Bachelor of Computer System Information Technology,,Ace Institute of Management
1773,348,BBA  Finance,4 Years,Ace Institute of Management
1774,348,BBA  Finance,4 Years,Ace Institute of Management
1775,348,BBA  Finance,,Ace Institute of Management
1776,348,Bachelor of Business Administration,4 Years,Ace Institute of Management
1777,348,Bachelor of Business Administration,4 Years,Ace Institute of Management
1778,348,Bachelor of Business Administration,,Ace Institute of Management
1779,348,GCE A Level Non-Science,2 Years,Ace Institute of Management
1780,348,GCE A Level Non-Science,2 Years,Ace Institute of Management
1781,348,GCE A Level Non-Science,,Ace Institute of Management
1782,348,GCE A Level Science,2 Years,Ace Institute of Management
1783,348,GCE A Level Science,2 Years,Ace Institute of Management
1784,348,GCE A Level Science,,Ace Institute of Management
1785,354,Bachelor of Civil Engineering,4 Years,Aryan School of Engineering and Management
1786,354,Bachelor of Civil Engineering,4 Years,Aryan School of Engineering and Management
1787,354,Bachelor of Civil Engineering,4 Years,Aryan School of Engineering and Management
1788,354,Bachelor of Civil Engineering,,Aryan School of Engineering and Management
1789,354,Bachelor of Business Administration,4 Years,Aryan School of Engineering and Management
1790,354,Bachelor of Business Administration,4 Years,Aryan School of Engineering and Management
1791,354,Bachelor of Business Administration,,Aryan School of Engineering and Management
1792,354,Bachelor of Computer Application,4 Years,Aryan School of Engineering and Management
1793,354,Bachelor of Computer Application,4 Years,Aryan School of Engineering and Management
1794,354,Bachelor of Computer Application,,Aryan School of Engineering and Management
1795,354,Bachelor of Information Technology,4 Years,Aryan School of Engineering and Management
1796,354,Bachelor of Information Technology,4 Years,Aryan School of Engineering and Management
1797,354,Bachelor of Information Technology,,Aryan School of Engineering and Management
1798,359,Master of Business Studies,2 Years,Kathmandu Model College
1799,359,Master of Business Studies,2 Years,Kathmandu Model College
1800,359,Master of Business Studies,2 Years,Kathmandu Model College
1801,359,Master of Business Studies,,Kathmandu Model College
1802,359,Master of Arts in English,2 Years,Kathmandu Model College
1803,359,Master of Arts in English,2 Years,Kathmandu Model College
1804,359,Master of Arts in English,,Kathmandu Model College
1805,359,Bachelor of Arts in Psychology,4 Years,Kathmandu Model College
1806,359,Bachelor of Arts in Psychology,4 Years,Kathmandu Model College
1807,359,Bachelor of Arts in Psychology,,Kathmandu Model College
1808,359,Bachelor of Business Management,4 Years,Kathmandu Model College
1809,359,Bachelor of Business Management,4 Years,Kathmandu Model College
1810,359,Bachelor of Business Management,,Kathmandu Model College
1811,359,Bachelor of Arts in Psychology,4 Years,Kathmandu Model College
1812,359,Bachelor of Arts in Psychology,4 Years,Kathmandu Model College
1813,359,Bachelor of Arts in Psychology,,Kathmandu Model College
1814,359,Bachelor of Computer Application,4 Years,Kathmandu Model College
1815,359,Bachelor of Computer Application,4 Years,Kathmandu Model College
1816,359,Bachelor of Computer Application,,Kathmandu Model College
1817,359,Bachelor of Arts,4 Years,Kathmandu Model College
1818,359,Bachelor of Arts,4 Years,Kathmandu Model College
1819,359,Bachelor of Arts,,Kathmandu Model College
1820,359,Bachelor of Arts in Social Work,4 Years,Kathmandu Model College
1821,359,Bachelor of Arts in Social Work,4 Years,Kathmandu Model College
1822,359,Bachelor of Arts in Social Work,,Kathmandu Model College
1823,359,Bachelor of Business Studies,4 Years,Kathmandu Model College
1824,359,Bachelor of Business Studies,4 Years,Kathmandu Model College
1825,359,Bachelor of Business Studies,,Kathmandu Model College
1826,359,Bachelor of Business Administration,4 Years,Kathmandu Model College
1827,359,Bachelor of Business Administration,4 Years,Kathmandu Model College
1828,359,Bachelor of Business Administration,,Kathmandu Model College
1829,360,Master of Business Administration,2 Years,AADIM National College
1830,360,Master of Business Administration,2 Years,AADIM National College
1831,360,Master of Business Administration,2 Years,AADIM National College
1832,360,Master of Business Administration,,AADIM National College
1833,360,Bachelor of Business Administration,4 Years,AADIM National College
1834,360,Bachelor of Business Administration,4 Years,AADIM National College
1835,360,Bachelor of Business Administration,,AADIM National College
1836,360,BSc Computer Science and Information Technology,4 Years,AADIM National College
1837,360,BSc Computer Science and Information Technology,4 Years,AADIM National College
1838,360,BSc Computer Science and Information Technology,,AADIM National College
1839,360,Bachelor of Arts in Journalism and Mass Communication,4 Years,AADIM National College
1840,360,Bachelor of Arts in Journalism and Mass Communication,4 Years,AADIM National College
1841,360,Bachelor of Arts in Journalism and Mass Communication,,AADIM National College
1842,360,Bachelor of Arts in Psychology,4 Years,AADIM National College
1843,360,Bachelor of Arts in Psychology,4 Years,AADIM National College
1844,360,Bachelor of Arts in Psychology,,AADIM National College
1845,360,Bachelor of Arts in Social Work,4 Years,AADIM National College
1846,360,Bachelor of Arts in Social Work,4 Years,AADIM National College
1847,360,Bachelor of Arts in Social Work,,AADIM National College
1848,360,Bachelor of Arts,4 Years,AADIM National College
1849,360,Bachelor of Arts,4 Years,AADIM National College
1850,360,Bachelor of Arts,,AADIM National College
1851,360,Bachelor of Business Studies,4 Years,AADIM National College
1852,360,Bachelor of Business Studies,4 Years,AADIM National College
1853,360,Bachelor of Business Studies,,AADIM National College
1854,360,Bachelor of Computer Application,4 Years,AADIM National College
1855,360,Bachelor of Computer Application,4 Years,AADIM National College
1856,360,Bachelor of Computer Application,,AADIM National College
1857,360,Ten Plus Two Law,2 Years,AADIM National College
1858,360,Ten Plus Two Law,2 Years,AADIM National College
1859,360,Ten Plus Two Law,,AADIM National College
1860,360,Ten Plus Two Science,2 Years,AADIM National College
1861,360,Ten Plus Two Science,2 Years,AADIM National College
1862,360,Ten Plus Two Science,,AADIM National College
1863,360,Ten Plus Two Management,2 Years,AADIM National College
1864,360,Ten Plus Two Management,2 Years,AADIM National College
1865,360,Ten Plus Two Management,,AADIM National College
1866,361,MBA - Evening Shift,2 Years,Rajdhani Model College
1867,361,MBA - Evening Shift,2 Years,Rajdhani Model College
1868,361,MBA - Evening Shift,2 Years,Rajdhani Model College
1869,361,MBA - Evening Shift,,Rajdhani Model College
1870,361,Bachelor of Computer System Information Technology,4 Years,Rajdhani Model College
1871,361,Bachelor of Computer System Information Technology,4 Years,Rajdhani Model College
1872,361,Bachelor of Computer System Information Technology,,Rajdhani Model College
1873,361,Bachelor of Hotel Management,4 Years,Rajdhani Model College
1874,361,Bachelor of Hotel Management,4 Years,Rajdhani Model College
1875,361,Bachelor of Hotel Management,,Rajdhani Model College
1876,361,Bachelor of Business Administration,4 Years,Rajdhani Model College
1877,361,Bachelor of Business Administration,4 Years,Rajdhani Model College
1878,361,Bachelor of Business Administration,,Rajdhani Model College
1879,362,Master of Arts in Crisis Management Studies,2 Years,Samarpan Academy Institute of Crisis Management Studies
1880,362,Master of Arts in Crisis Management Studies,2 Years,Samarpan Academy Institute of Crisis Management Studies
1881,362,Master of Arts in Crisis Management Studies,2 Years,Samarpan Academy Institute of Crisis Management Studies
1882,362,Master of Arts in Crisis Management Studies,,Samarpan Academy Institute of Crisis Management Studies
1883,362,Master of Arts in Counseling Psychology,2 Years,Samarpan Academy Institute of Crisis Management Studies
1884,362,Master of Arts in Counseling Psychology,2 Years,Samarpan Academy Institute of Crisis Management Studies
1885,362,Master of Arts in Counseling Psychology,,Samarpan Academy Institute of Crisis Management Studies
1886,362,Bachelor of Computer Application,4 Years,Samarpan Academy Institute of Crisis Management Studies
1887,362,Bachelor of Computer Application,4 Years,Samarpan Academy Institute of Crisis Management Studies
1888,362,Bachelor of Computer Application,,Samarpan Academy Institute of Crisis Management Studies
1889,363,GCE A Level Science,2 Years,Islington College
1890,363,GCE A Level Science,2 Years,Islington College
1891,363,GCE A Level Science,2 Years,Islington College
1892,363,GCE A Level Science,,Islington College
1893,363,GCE A Level Non-Science,2 Years,Islington College
1894,363,GCE A Level Non-Science,2 Years,Islington College
1895,363,GCE A Level Non-Science,,Islington College
1896,363,Bachelor of Business Administration,4 Years,Islington College
1897,363,Bachelor of Business Administration,4 Years,Islington College
1898,363,Bachelor of Business Administration,,Islington College
1899,363,BSc (Hons) Computing,3 Years,Islington College
